status_timestamp,crypto_id,crypto_name,symbol,crypto_slug,num_market_pairs,found_date,tags,maximum_num_supply,circulating_supply,total_num_supply,active_flag,platform,crypto_cmc_rank,is_fiat,circulating_supply,market_cap,last_update_dt,usd_price,usd_volume_24h,usd_volume_change_24h,usd_percent_change_1h,usd_percent_change_24h,usd_percent_change_7d,usd_percent_change_30d,usd_percent_change_60d,usd_percent_change_90d,usd_market_cap,usd_market_cap_dominance,usd_fully_diluted_market_cap,usd_last_updated_tm
2022-02-16 01:49:28.198000+00:00,2010,Cardano,ADA,cardano,364,2017-10-01 00:00:00+00:00,mineable,45000000000,33613420243.99,34105094650.087,1,,7,0,,,2022-02-16 01:48:00+00:00,1.0990844571343013,1308453639.4361248,9.3532,-0.52848559,2.34419718,-6.82780106,-21.00901256,-9.37611845,-41.95378512,36943987741.292885,1.8588,49458800571.04,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.198000+00:00,2010,Cardano,ADA,cardano,364,2017-10-01 00:00:00+00:00,dpos,45000000000,33613420243.99,34105094650.087,1,,7,0,,,2022-02-16 01:48:00+00:00,1.0990844571343013,1308453639.4361248,9.3532,-0.52848559,2.34419718,-6.82780106,-21.00901256,-9.37611845,-41.95378512,36943987741.292885,1.8588,49458800571.04,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.198000+00:00,2010,Cardano,ADA,cardano,364,2017-10-01 00:00:00+00:00,pos,45000000000,33613420243.99,34105094650.087,1,,7,0,,,2022-02-16 01:48:00+00:00,1.0990844571343013,1308453639.4361248,9.3532,-0.52848559,2.34419718,-6.82780106,-21.00901256,-9.37611845,-41.95378512,36943987741.292885,1.8588,49458800571.04,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.198000+00:00,2010,Cardano,ADA,cardano,364,2017-10-01 00:00:00+00:00,platform,45000000000,33613420243.99,34105094650.087,1,,7,0,,,2022-02-16 01:48:00+00:00,1.0990844571343013,1308453639.4361248,9.3532,-0.52848559,2.34419718,-6.82780106,-21.00901256,-9.37611845,-41.95378512,36943987741.292885,1.8588,49458800571.04,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.198000+00:00,2010,Cardano,ADA,cardano,364,2017-10-01 00:00:00+00:00,research,45000000000,33613420243.99,34105094650.087,1,,7,0,,,2022-02-16 01:48:00+00:00,1.0990844571343013,1308453639.4361248,9.3532,-0.52848559,2.34419718,-6.82780106,-21.00901256,-9.37611845,-41.95378512,36943987741.292885,1.8588,49458800571.04,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.198000+00:00,2010,Cardano,ADA,cardano,364,2017-10-01 00:00:00+00:00,smart-contracts,45000000000,33613420243.99,34105094650.087,1,,7,0,,,2022-02-16 01:48:00+00:00,1.0990844571343013,1308453639.4361248,9.3532,-0.52848559,2.34419718,-6.82780106,-21.00901256,-9.37611845,-41.95378512,36943987741.292885,1.8588,49458800571.04,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.198000+00:00,2010,Cardano,ADA,cardano,364,2017-10-01 00:00:00+00:00,staking,45000000000,33613420243.99,34105094650.087,1,,7,0,,,2022-02-16 01:48:00+00:00,1.0990844571343013,1308453639.4361248,9.3532,-0.52848559,2.34419718,-6.82780106,-21.00901256,-9.37611845,-41.95378512,36943987741.292885,1.8588,49458800571.04,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.198000+00:00,2010,Cardano,ADA,cardano,364,2017-10-01 00:00:00+00:00,binance-smart-chain,45000000000,33613420243.99,34105094650.087,1,,7,0,,,2022-02-16 01:48:00+00:00,1.0990844571343013,1308453639.4361248,9.3532,-0.52848559,2.34419718,-6.82780106,-21.00901256,-9.37611845,-41.95378512,36943987741.292885,1.8588,49458800571.04,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.198000+00:00,2010,Cardano,ADA,cardano,364,2017-10-01 00:00:00+00:00,cardano-ecosystem,45000000000,33613420243.99,34105094650.087,1,,7,0,,,2022-02-16 01:48:00+00:00,1.0990844571343013,1308453639.4361248,9.3532,-0.52848559,2.34419718,-6.82780106,-21.00901256,-9.37611845,-41.95378512,36943987741.292885,1.8588,49458800571.04,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.198000+00:00,2010,Cardano,ADA,cardano,364,2017-10-01 00:00:00+00:00,cardano,45000000000,33613420243.99,34105094650.087,1,,7,0,,,2022-02-16 01:48:00+00:00,1.0990844571343013,1308453639.4361248,9.3532,-0.52848559,2.34419718,-6.82780106,-21.00901256,-9.37611845,-41.95378512,36943987741.292885,1.8588,49458800571.04,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.395000+00:00,1831,Bitcoin Cash,BCH,bitcoin-cash,568,2017-07-23 00:00:00+00:00,mineable,21000000,18984206.25,18984206.25,1,,28,0,,,2022-02-16 01:48:00+00:00,337.56086978310043,4584883696.589585,-1.5602,-1.10111977,0.1352053,0.9207836,-12.37070867,-20.15238398,-43.6830922,6408325173.891771,0.3225,7088778265.45,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.395000+00:00,1831,Bitcoin Cash,BCH,bitcoin-cash,568,2017-07-23 00:00:00+00:00,pow,21000000,18984206.25,18984206.25,1,,28,0,,,2022-02-16 01:48:00+00:00,337.56086978310043,4584883696.589585,-1.5602,-1.10111977,0.1352053,0.9207836,-12.37070867,-20.15238398,-43.6830922,6408325173.891771,0.3225,7088778265.45,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.395000+00:00,1831,Bitcoin Cash,BCH,bitcoin-cash,568,2017-07-23 00:00:00+00:00,sha-256,21000000,18984206.25,18984206.25,1,,28,0,,,2022-02-16 01:48:00+00:00,337.56086978310043,4584883696.589585,-1.5602,-1.10111977,0.1352053,0.9207836,-12.37070867,-20.15238398,-43.6830922,6408325173.891771,0.3225,7088778265.45,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.395000+00:00,1831,Bitcoin Cash,BCH,bitcoin-cash,568,2017-07-23 00:00:00+00:00,marketplace,21000000,18984206.25,18984206.25,1,,28,0,,,2022-02-16 01:48:00+00:00,337.56086978310043,4584883696.589585,-1.5602,-1.10111977,0.1352053,0.9207836,-12.37070867,-20.15238398,-43.6830922,6408325173.891771,0.3225,7088778265.45,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.395000+00:00,1831,Bitcoin Cash,BCH,bitcoin-cash,568,2017-07-23 00:00:00+00:00,medium-of-exchange,21000000,18984206.25,18984206.25,1,,28,0,,,2022-02-16 01:48:00+00:00,337.56086978310043,4584883696.589585,-1.5602,-1.10111977,0.1352053,0.9207836,-12.37070867,-20.15238398,-43.6830922,6408325173.891771,0.3225,7088778265.45,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.395000+00:00,1831,Bitcoin Cash,BCH,bitcoin-cash,568,2017-07-23 00:00:00+00:00,store-of-value,21000000,18984206.25,18984206.25,1,,28,0,,,2022-02-16 01:48:00+00:00,337.56086978310043,4584883696.589585,-1.5602,-1.10111977,0.1352053,0.9207836,-12.37070867,-20.15238398,-43.6830922,6408325173.891771,0.3225,7088778265.45,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.395000+00:00,1831,Bitcoin Cash,BCH,bitcoin-cash,568,2017-07-23 00:00:00+00:00,enterprise-solutions,21000000,18984206.25,18984206.25,1,,28,0,,,2022-02-16 01:48:00+00:00,337.56086978310043,4584883696.589585,-1.5602,-1.10111977,0.1352053,0.9207836,-12.37070867,-20.15238398,-43.6830922,6408325173.891771,0.3225,7088778265.45,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.395000+00:00,1831,Bitcoin Cash,BCH,bitcoin-cash,568,2017-07-23 00:00:00+00:00,payments,21000000,18984206.25,18984206.25,1,,28,0,,,2022-02-16 01:48:00+00:00,337.56086978310043,4584883696.589585,-1.5602,-1.10111977,0.1352053,0.9207836,-12.37070867,-20.15238398,-43.6830922,6408325173.891771,0.3225,7088778265.45,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.395000+00:00,1831,Bitcoin Cash,BCH,bitcoin-cash,568,2017-07-23 00:00:00+00:00,binance-chain,21000000,18984206.25,18984206.25,1,,28,0,,,2022-02-16 01:48:00+00:00,337.56086978310043,4584883696.589585,-1.5602,-1.10111977,0.1352053,0.9207836,-12.37070867,-20.15238398,-43.6830922,6408325173.891771,0.3225,7088778265.45,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.395000+00:00,1831,Bitcoin Cash,BCH,bitcoin-cash,568,2017-07-23 00:00:00+00:00,binance-smart-chain,21000000,18984206.25,18984206.25,1,,28,0,,,2022-02-16 01:48:00+00:00,337.56086978310043,4584883696.589585,-1.5602,-1.10111977,0.1352053,0.9207836,-12.37070867,-20.15238398,-43.6830922,6408325173.891771,0.3225,7088778265.45,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.512000+00:00,74,Dogecoin,DOGE,dogecoin,446,2013-12-15 00:00:00+00:00,mineable,,132670764299.89409,132670764299.89409,1,,11,0,,,2022-02-16 01:48:00+00:00,0.15019767742454243,653018671.2891237,-15.7434,-0.31295699,1.05521227,-4.81858098,-14.67349055,-10.49105492,-37.41847075,19926840659.982994,1.0022,19926840659.98,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.512000+00:00,74,Dogecoin,DOGE,dogecoin,446,2013-12-15 00:00:00+00:00,pow,,132670764299.89409,132670764299.89409,1,,11,0,,,2022-02-16 01:48:00+00:00,0.15019767742454243,653018671.2891237,-15.7434,-0.31295699,1.05521227,-4.81858098,-14.67349055,-10.49105492,-37.41847075,19926840659.982994,1.0022,19926840659.98,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.512000+00:00,74,Dogecoin,DOGE,dogecoin,446,2013-12-15 00:00:00+00:00,scrypt,,132670764299.89409,132670764299.89409,1,,11,0,,,2022-02-16 01:48:00+00:00,0.15019767742454243,653018671.2891237,-15.7434,-0.31295699,1.05521227,-4.81858098,-14.67349055,-10.49105492,-37.41847075,19926840659.982994,1.0022,19926840659.98,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.512000+00:00,74,Dogecoin,DOGE,dogecoin,446,2013-12-15 00:00:00+00:00,medium-of-exchange,,132670764299.89409,132670764299.89409,1,,11,0,,,2022-02-16 01:48:00+00:00,0.15019767742454243,653018671.2891237,-15.7434,-0.31295699,1.05521227,-4.81858098,-14.67349055,-10.49105492,-37.41847075,19926840659.982994,1.0022,19926840659.98,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.512000+00:00,74,Dogecoin,DOGE,dogecoin,446,2013-12-15 00:00:00+00:00,memes,,132670764299.89409,132670764299.89409,1,,11,0,,,2022-02-16 01:48:00+00:00,0.15019767742454243,653018671.2891237,-15.7434,-0.31295699,1.05521227,-4.81858098,-14.67349055,-10.49105492,-37.41847075,19926840659.982994,1.0022,19926840659.98,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.512000+00:00,74,Dogecoin,DOGE,dogecoin,446,2013-12-15 00:00:00+00:00,payments,,132670764299.89409,132670764299.89409,1,,11,0,,,2022-02-16 01:48:00+00:00,0.15019767742454243,653018671.2891237,-15.7434,-0.31295699,1.05521227,-4.81858098,-14.67349055,-10.49105492,-37.41847075,19926840659.982994,1.0022,19926840659.98,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.512000+00:00,74,Dogecoin,DOGE,dogecoin,446,2013-12-15 00:00:00+00:00,binance-smart-chain,,132670764299.89409,132670764299.89409,1,,11,0,,,2022-02-16 01:48:00+00:00,0.15019767742454243,653018671.2891237,-15.7434,-0.31295699,1.05521227,-4.81858098,-14.67349055,-10.49105492,-37.41847075,19926840659.982994,1.0022,19926840659.98,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.512000+00:00,74,Dogecoin,DOGE,dogecoin,446,2013-12-15 00:00:00+00:00,doggone-doggerel,,132670764299.89409,132670764299.89409,1,,11,0,,,2022-02-16 01:48:00+00:00,0.15019767742454243,653018671.2891237,-15.7434,-0.31295699,1.05521227,-4.81858098,-14.67349055,-10.49105492,-37.41847075,19926840659.982994,1.0022,19926840659.98,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.636000+00:00,1,Bitcoin,BTC,bitcoin,9152,2013-04-28 00:00:00+00:00,mineable,21000000,18959431.0,18959431.0,1,,1,0,,,2022-02-16 01:48:00+00:00,44035.09941170733,22241330229.810623,2.5446,-0.44794852,1.35751896,-0.05794646,2.64748102,-4.06719124,-27.3678098,834880428874.4056,42.0145,924737087645.85,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.636000+00:00,1,Bitcoin,BTC,bitcoin,9152,2013-04-28 00:00:00+00:00,pow,21000000,18959431.0,18959431.0,1,,1,0,,,2022-02-16 01:48:00+00:00,44035.09941170733,22241330229.810623,2.5446,-0.44794852,1.35751896,-0.05794646,2.64748102,-4.06719124,-27.3678098,834880428874.4056,42.0145,924737087645.85,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.636000+00:00,1,Bitcoin,BTC,bitcoin,9152,2013-04-28 00:00:00+00:00,sha-256,21000000,18959431.0,18959431.0,1,,1,0,,,2022-02-16 01:48:00+00:00,44035.09941170733,22241330229.810623,2.5446,-0.44794852,1.35751896,-0.05794646,2.64748102,-4.06719124,-27.3678098,834880428874.4056,42.0145,924737087645.85,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.636000+00:00,1,Bitcoin,BTC,bitcoin,9152,2013-04-28 00:00:00+00:00,store-of-value,21000000,18959431.0,18959431.0,1,,1,0,,,2022-02-16 01:48:00+00:00,44035.09941170733,22241330229.810623,2.5446,-0.44794852,1.35751896,-0.05794646,2.64748102,-4.06719124,-27.3678098,834880428874.4056,42.0145,924737087645.85,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.636000+00:00,1,Bitcoin,BTC,bitcoin,9152,2013-04-28 00:00:00+00:00,state-channel,21000000,18959431.0,18959431.0,1,,1,0,,,2022-02-16 01:48:00+00:00,44035.09941170733,22241330229.810623,2.5446,-0.44794852,1.35751896,-0.05794646,2.64748102,-4.06719124,-27.3678098,834880428874.4056,42.0145,924737087645.85,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.636000+00:00,1,Bitcoin,BTC,bitcoin,9152,2013-04-28 00:00:00+00:00,coinbase-ventures-portfolio,21000000,18959431.0,18959431.0,1,,1,0,,,2022-02-16 01:48:00+00:00,44035.09941170733,22241330229.810623,2.5446,-0.44794852,1.35751896,-0.05794646,2.64748102,-4.06719124,-27.3678098,834880428874.4056,42.0145,924737087645.85,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.636000+00:00,1,Bitcoin,BTC,bitcoin,9152,2013-04-28 00:00:00+00:00,three-arrows-capital-portfolio,21000000,18959431.0,18959431.0,1,,1,0,,,2022-02-16 01:48:00+00:00,44035.09941170733,22241330229.810623,2.5446,-0.44794852,1.35751896,-0.05794646,2.64748102,-4.06719124,-27.3678098,834880428874.4056,42.0145,924737087645.85,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.636000+00:00,1,Bitcoin,BTC,bitcoin,9152,2013-04-28 00:00:00+00:00,polychain-capital-portfolio,21000000,18959431.0,18959431.0,1,,1,0,,,2022-02-16 01:48:00+00:00,44035.09941170733,22241330229.810623,2.5446,-0.44794852,1.35751896,-0.05794646,2.64748102,-4.06719124,-27.3678098,834880428874.4056,42.0145,924737087645.85,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.636000+00:00,1,Bitcoin,BTC,bitcoin,9152,2013-04-28 00:00:00+00:00,binance-labs-portfolio,21000000,18959431.0,18959431.0,1,,1,0,,,2022-02-16 01:48:00+00:00,44035.09941170733,22241330229.810623,2.5446,-0.44794852,1.35751896,-0.05794646,2.64748102,-4.06719124,-27.3678098,834880428874.4056,42.0145,924737087645.85,2022-02-16 01:48:00+00:00
2022-02-16 01:49:28.636000+00:00,1,Bitcoin,BTC,bitcoin,9152,2013-04-28 00:00:00+00:00,blockchain-capital-portfolio,21000000,18959431.0,18959431.0,1,,1,0,,,2022-02-16 01:48:00+00:00,44035.09941170733,22241330229.810623,2.5446,-0.44794852,1.35751896,-0.05794646,2.64748102,-4.06719124,-27.3678098,834880428874.4056,42.0145,924737087645.85,2022-02-16 01:48:00+00:00
